ID,TIME,obs,obsid
59,7,0.338291,yG1
59,8,0.0721238,yG1
59,9,0.150041,yG1
59,10,0.390439,yG1
59,11,0.661189,yG1
59,12,-0.267465,yG1
59,13,-0.645756,yG1
59,14,0.13182,yG1
59,15,0.44395,yG1
59,16,-0.0146806,yG1
59,17,0.064339,yG1
59,18,-0.048395,yG1
59,19,-0.134062,yG1
59,20,0.137975,yG1
59,21,-0.197386,yG1
59,1,0.549518,yG2
59,2,-0.128809,yG2
59,3,0.0583964,yG2
59,4,-0.154996,yG2
59,5,0.077344,yG2
59,6,-0.432928,yG2
59,7,0.0771004,yG2
59,8,0.407667,yG2
59,9,-0.16141,yG2
59,10,0.086965,yG2
59,11,0.136636,yG2
59,12,0.2412,yG2
59,13,-0.118553,yG2
59,14,0.372989,yG2
59,15,-0.221258,yG2
59,16,-0.115935,yG2
59,17,-0.27556,yG2
59,18,-0.156768,yG2
59,19,0.458389,yG2
59,20,-0.490522,yG2
59,21,-0.0650352,yG2
59,1,-0.163406,yG3
59,2,-0.0572514,yG3
59,3,-0.278993,yG3
59,4,0.134422,yG3
59,5,-0.543044,yG3
59,6,0.0924411,yG3
59,7,-0.194594,yG3
59,8,-0.34253,yG3
59,9,0.678578,yG3
59,10,0.0351681,yG3
59,11,-0.253311,yG3
59,12,0.0585685,yG3
59,13,-0.282907,yG3
59,14,-0.158347,yG3
59,15,-0.0906231,yG3
59,16,0.164479,yG3
59,17,0.00972794,yG3
59,18,0.988828,yG3
59,19,0.49032,yG3
59,20,0.517752,yG3
59,21,-0.0711134,yG3
59,1,-0.121204,yG4
59,2,0.0623714,yG4
59,3,0.509156,yG4
59,4,0.234882,yG4
59,5,0.434039,yG4
59,6,-0.286817,yG4
59,7,0.225854,yG4
59,8,0.34967,yG4
59,9,0.591924,yG4
59,10,0.289255,yG4
59,11,-0.154568,yG4
59,12,-0.00282245,yG4
59,13,0.483443,yG4
59,14,-0.322504,yG4
59,15,0.404864,yG4
59,16,-0.269903,yG4
59,17,0.312086,yG4
59,18,0.00969919,yG4
59,19,-0.202371,yG4
59,20,0.78955,yG4
59,21,0.282408,yG4
59,1,-0.350055,yG5
59,2,-0.551558,yG5
59,3,0.0921188,yG5
59,4,0.238788,yG5
59,5,0.42252,yG5
59,6,0.0510274,yG5
59,7,0.299469,yG5
59,8,0.172644,yG5
59,9,-0.0195222,yG5
59,10,-0.486875,yG5
59,11,-0.335432,yG5
59,12,-0.472832,yG5
59,13,0.148266,yG5
59,14,-0.0549274,yG5
59,15,0.00360132,yG5
59,16,-0.0318565,yG5
59,17,-0.273321,yG5
59,18,0.0386929,yG5
59,19,0.247108,yG5
59,20,0.144882,yG5
59,21,0.770452,yG5
60,0,3.07304,yAB
60,7,3.6403,yAB
60,21,3.7363,yAB
60,123,3.14445,yAB
60,180,2.6094,yAB
60,300,1.7319,yAB
60,1,0.326237,yG1
60,2,0.558826,yG1
60,3,0.491923,yG1
60,4,0.712322,yG1
60,5,-0.154453,yG1
60,6,-0.154934,yG1
60,7,0.121207,yG1
60,8,0.464779,yG1
60,9,0.442023,yG1
60,10,0.375312,yG1
60,11,-0.0561363,yG1
60,12,-0.0554983,yG1
60,13,0.172441,yG1
60,14,-0.412239,yG1
60,15,0.197089,yG1
60,16,-0.601146,yG1
60,17,0.277755,yG1
60,18,-0.390974,yG1
60,19,-0.105106,yG1
60,20,0.0431431,yG1
60,21,-0.0216439,yG1
60,1,0.0321734,yG2
60,2,0.279846,yG2
60,3,-0.296624,yG2
60,4,0.26043,yG2
60,5,-0.323362,yG2
60,6,-0.149787,yG2
60,7,0.60113,yG2
60,8,0.364965,yG2
60,9,0.82425,yG2
60,10,-0.0502701,yG2
60,11,-0.330982,yG2
60,12,-0.0165313,yG2
60,13,0.30542,yG2
60,14,-0.179852,yG2
60,15,0.137655,yG2
60,16,-0.62996,yG2
60,17,-0.402932,yG2
60,18,0.161579,yG2
60,19,-0.159707,yG2
60,20,0.185973,yG2
60,21,-0.229224,yG2
60,1,-0.758556,yG3
60,2,-0.4138,yG3
60,3,-0.102815,yG3
60,4,0.348794,yG3
60,5,0.196779,yG3
60,6,-0.126186,yG3
60,7,0.0538088,yG3
60,8,-0.406557,yG3
60,9,0.123342,yG3
60,10,-0.18497,yG3
60,11,0.518224,yG3
60,12,-0.131496,yG3
60,13,-0.250843,yG3
60,14,0.406705,yG3
60,15,0.225806,yG3
60,16,0.581518,yG3
60,17,0.656418,yG3
60,18,-0.799584,yG3
60,19,0.427101,yG3
60,20,0.354044,yG3
60,21,-0.343699,yG3
60,1,-0.295965,yG4
60,2,-0.107278,yG4
60,3,-0.243269,yG4
60,4,0.0453309,yG4
60,5,-0.470207,yG4
60,6,0.376411,yG4
60,7,-0.00936828,yG4
60,8,0.110824,yG4
60,9,-0.133757,yG4
60,10,0.326833,yG4
60,11,0.180774,yG4
60,12,-0.0394885,yG4
60,13,0.43816,yG4
60,14,-0.262141,yG4
60,15,-0.442569,yG4
60,16,0.14647,yG4
60,17,-0.0939385,yG4
60,18,0.046022,yG4
60,19,-0.462695,yG4
60,20,0.0843008,yG4
60,21,-0.435735,yG4
60,1,0.547778,yG5
60,2,-0.14434,yG5
60,3,0.076056,yG5
60,4,-0.00844804,yG5
60,5,-0.239034,yG5
60,6,0.330899,yG5
60,7,-0.184912,yG5
60,8,0.211323,yG5
60,9,0.234299,yG5
60,10,0.512147,yG5
60,11,-0.363063,yG5
60,12,-0.0191965,yG5
60,13,-0.231587,yG5
60,14,-0.139662,yG5
60,15,-0.23158,yG5
60,16,-0.109994,yG5
60,17,0.204724,yG5
60,18,0.222043,yG5
60,19,0.262639,yG5
60,20,-0.22372,yG5
60,21,-0.0888151,yG5
61,0,3.17294,yAB
61,7,4.34983,yAB
61,21,4.42567,yAB
61,123,3.59261,yAB
61,180,2.9948,yAB
61,300,1.84492,yAB
61,1,0.24947,yG1
61,2,0.912578,yG1
61,3,0.536902,yG1
61,4,0.0863787,yG1
61,5,0.200295,yG1
61,6,0.246678,yG1
61,7,0.757807,yG1
61,8,0.32782,yG1
61,9,0.20247,yG1
61,10,0.0234686,yG1
61,11,-0.235819,yG1
61,12,0.621331,yG1
61,13,-0.476929,yG1
61,14,-0.0386147,yG1
61,15,0.318068,yG1
61,16,0.101992,yG1
61,17,-0.0811172,yG1
61,18,-0.0926368,yG1
61,19,-0.283742,yG1
61,20,-0.19073,yG1
61,21,-0.0144117,yG1
61,1,0.562369,yG2
61,2,0.14026,yG2
61,3,-0.0542771,yG2
61,4,0.0609049,yG2
61,5,0.0666148,yG2
61,6,-0.235252,yG2
61,7,0.0251809,yG2
61,8,0.181904,yG2
61,9,0.159544,yG2
61,10,-0.14585,yG2
61,11,0.324859,yG2
61,12,-0.333091,yG2
61,13,0.0898631,yG2
61,14,0.105911,yG2
61,15,-0.589665,yG2
61,16,-0.340578,yG2
61,17,-0.38244,yG2
61,18,-0.195879,yG2
61,19,0.290711,yG2
61,20,0.505941,yG2
61,21,-0.59212,yG2
61,1,0.29306,yG3
61,2,-0.224706,yG3
61,3,0.241748,yG3
61,4,-0.399991,yG3
61,5,0.0427497,yG3
61,6,-0.736162,yG3
61,7,0.0801021,yG3
61,8,0.393144,yG3
61,9,0.0498946,yG3
61,10,-0.178174,yG3
61,11,0.32366,yG3
61,12,0.609384,yG3
61,13,-0.0542978,yG3
61,14,-0.273132,yG3
61,15,0.241821,yG3
61,16,0.401208,yG3
61,17,0.338566,yG3
61,18,0.0146145,yG3
61,19,-0.0488018,yG3
61,20,0.0878805,yG3
61,21,-0.189278,yG3
61,1,-0.0741679,yG4
61,2,0.0519482,yG4
61,3,-0.261225,yG4
61,4,-0.349323,yG4
61,5,0.458196,yG4
61,6,-0.113139,yG4
61,7,-0.57286,yG4
61,8,0.185744,yG4
61,9,0.104883,yG4
61,10,0.0332787,yG4
61,11,0.257835,yG4
61,12,-0.242909,yG4
61,13,-0.0353549,yG4
61,14,0.648118,yG4
61,15,0.0251224,yG4
61,16,-0.415818,yG4
61,17,-0.28057,yG4
61,18,-0.516411,yG4
61,19,-0.386232,yG4
61,20,-0.144526,yG4
61,21,-0.125737,yG4
61,1,-0.578436,yG5
61,2,0.593936,yG5
61,3,-0.10209,yG5
61,4,-0.36769,yG5
61,5,-0.172397,yG5
61,6,0.538782,yG5
61,7,-0.274532,yG5
61,8,0.184962,yG5
61,9,0.274877,yG5
61,10,-0.493795,yG5
61,11,0.144439,yG5
61,12,0.132711,yG5
61,13,-0.230868,yG5
61,14,0.24712,yG5
61,15,-0.0869381,yG5
61,16,0.0915639,yG5
61,17,-0.142568,yG5
61,18,0.0530058,yG5
61,19,0.0484308,yG5
61,20,0.460782,yG5
61,21,0.0208342,yG5
62,0,3.1398,yAB
62,7,4.05047,yAB
62,21,3.8941,yAB
62,123,2.87022,yAB
62,180,2.52974,yAB
62,300,1.12783,yAB
62,1,0.409282,yG1
62,2,0.175606,yG1
62,3,-0.222386,yG1
62,4,0.18699,yG1
62,5,-0.0805279,yG1
62,6,-0.18888,yG1
62,7,0.0585625,yG1
62,8,0.509608,yG1
62,9,-0.0808187,yG1
62,10,-0.154674,yG1
62,11,0.0076699,yG1
62,12,0.167899,yG1
62,13,0.135039,yG1
62,14,-0.390462,yG1
62,15,-0.654379,yG1
62,16,0.0293071,yG1
62,17,-0.186702,yG1
62,18,-0.058092,yG1
62,19,0.346537,yG1
62,20,-0.0377364,yG1
62,21,-0.468397,yG1
62,1,-0.0179513,yG2
62,2,0.495188,yG2
62,3,-0.19045,yG2
62,4,0.547427,yG2
62,5,0.0182042,yG2
62,6,-0.531496,yG2
62,7,0.304579,yG2
62,8,0.251942,yG2
62,9,-0.0849076,yG2
62,10,0.264002,yG2
62,11,-0.136777,yG2
62,12,0.0629724,yG2
62,13,0.195399,yG2
62,14,0.385664,yG2
62,15,0.151255,yG2
62,16,-0.308539,yG2
62,17,0.0601967,yG2
62,18,-0.0296395,yG2
62,19,0.385663,yG2
62,20,-0.724587,yG2
62,21,0.115128,yG2
62,1,-0.23375,yG3
62,2,-0.463523,yG3
62,3,0.353018,yG3
62,4,0.0811928,yG3
62,5,0.568968,yG3
62,6,-0.318808,yG3
62,7,0.058768,yG3
62,8,-0.326533,yG3
62,9,-0.267212,yG3
62,10,0.00989292,yG3
62,11,0.588714,yG3
62,12,0.325689,yG3
62,13,0.159627,yG3
62,14,0.0223546,yG3
62,15,0.263072,yG3
62,16,-0.113853,yG3
62,17,-0.471554,yG3
62,18,0.734472,yG3
62,19,-0.372731,yG3
62,20,-0.656851,yG3
62,21,0.0489407,yG3
62,1,-0.0748776,yG4
62,2,0.204042,yG4
62,3,-0.414703,yG4
62,4,0.0477334,yG4
62,5,0.224468,yG4
62,6,0.114564,yG4
62,7,0.803734,yG4
62,8,0.057306,yG4
62,9,-0.127656,yG4
62,10,-0.548264,yG4
62,11,0.0788257,yG4
62,12,0.0340622,yG4
62,13,-0.23118,yG4
62,14,0.179038,yG4
62,15,-0.449315,yG4
62,16,-0.462007,yG4
62,17,-0.100417,yG4
62,18,0.213837,yG4
62,19,0.22531,yG4
62,20,0.229734,yG4
62,21,-0.324684,yG4
62,1,0.0388365,yG5
62,2,-0.446541,yG5
62,3,0.00967166,yG5
62,4,-0.392367,yG5
62,5,-0.469169,yG5
62,6,0.588308,yG5
62,7,0.26266,yG5
62,8,-0.499829,yG5
62,9,0.190557,yG5
62,10,-0.354842,yG5
62,11,-0.275918,yG5
62,12,-0.0622007,yG5
62,13,0.0042891,yG5
62,14,-0.656015,yG5
62,15,0.228965,yG5
62,16,-0.0495966,yG5
62,17,0.381848,yG5
62,18,0.135785,yG5
62,19,-0.0624752,yG5
62,20,0.534985,yG5
62,21,0.270982,yG5
63,0,2.72575,yAB
63,7,4.74468,yAB
63,21,4.48375,yAB
63,123,3.06566,yAB
63,180,2.1148,yAB
63,300,0.532981,yAB
63,1,0.213994,yG1
63,2,0.0976524,yG1
63,3,0.568277,yG1
63,4,0.193761,yG1
63,5,0.742872,yG1
63,6,0.196455,yG1
63,7,0.0642865,yG1
63,8,0.0794583,yG1
63,9,-0.101132,yG1
63,10,-0.0687872,yG1
63,11,0.172452,yG1
63,12,-0.0546556,yG1
63,13,0.0912659,yG1
63,14,0.173335,yG1
63,15,-0.2601,yG1
63,16,0.244571,yG1
63,17,0.166531,yG1
63,18,0.407204,yG1
63,19,-0.553882,yG1
63,20,-0.19378,yG1
63,21,0.280096,yG1
63,1,0.213201,yG2
63,2,0.0385023,yG2
63,3,-0.0726741,yG2
63,4,-0.366391,yG2
63,5,0.105649,yG2
63,6,-0.115299,yG2
63,7,0.161378,yG2
63,8,-0.5137,yG2
63,9,0.180866,yG2
63,10,-0.16065,yG2
63,11,-0.721101,yG2
63,12,0.0716314,yG2
63,13,-0.104648,yG2
63,14,0.215509,yG2
63,15,0.0284085,yG2
63,16,-0.310959,yG2
63,17,0.350757,yG2
63,18,0.0842963,yG2
63,19,0.260761,yG2
63,20,0.139681,yG2
63,21,0.179667,yG2
63,1,-0.006987,yG3
63,2,0.196482,yG3
63,3,0.144175,yG3
63,4,-0.48192,yG3
63,5,0.133461,yG3
63,6,-0.175992,yG3
63,7,0.133563,yG3
63,8,-0.343706,yG3
63,9,-0.497995,yG3
63,10,0.301764,yG3
63,11,-0.665348,yG3
63,12,0.330267,yG3
63,13,0.433937,yG3
63,14,-0.423093,yG3
63,15,0.434769,yG3
63,16,-0.104123,yG3
63,17,-0.54717,yG3
63,18,0.245598,yG3
63,19,-0.0302275,yG3
63,20,0.067462,yG3
63,21,-0.121375,yG3
63,1,0.374626,yG4
63,2,0.516481,yG4
63,3,-0.494217,yG4
63,4,-0.0134983,yG4
63,5,0.170487,yG4
63,6,-0.483256,yG4
63,7,-0.882985,yG4
63,8,0.400379,yG4
63,9,0.297129,yG4
63,10,-0.58948,yG4
63,11,-0.0890513,yG4
63,12,0.196024,yG4
63,13,0.184063,yG4
63,14,0.152296,yG4
63,15,0.313145,yG4
63,16,0.193929,yG4
63,17,-0.073776,yG4
63,18,-0.225925,yG4
63,19,-0.11376,yG4
63,20,0.0246399,yG4
63,21,-0.134403,yG4
63,1,-0.485992,yG5
63,2,-0.0893394,yG5
63,3,-0.260355,yG5
63,4,0.296431,yG5
63,5,0.418761,yG5
63,6,-0.0717461,yG5
63,7,0.0344484,yG5
63,8,0.322722,yG5
63,9,0.365175,yG5
63,10,0.250043,yG5
63,11,0.0847873,yG5
63,12,0.156899,yG5
63,13,0.599865,yG5
63,14,0.239403,yG5
63,15,-0.259593,yG5
63,16,0.152661,yG5
63,17,-0.315727,yG5
63,18,0.178827,yG5
63,19,-0.419221,yG5
63,20,0.249557,yG5
63,21,-0.614994,yG5
64,0,3.0991,yAB
64,7,4.14517,yAB
64,21,3.99654,yAB
64,123,3.21727,yAB
64,180,2.68251,yAB
64,300,1.78015,yAB
64,1,0.445479,yG1
64,2,0.345814,yG1
64,3,0.0144816,yG1
64,4,0.258786,yG1
64,5,0.0341977,yG1
64,6,-0.0897134,yG1
64,7,0.10891,yG1
64,8,0.0449444,yG1
64,9,0.488595,yG1
64,10,0.00760981,yG1
64,11,-0.0474123,yG1
64,12,0.201389,yG1
64,13,-0.0989455,yG1
64,14,-0.217278,yG1
64,15,0.203237,yG1
64,16,-0.173435,yG1
64,17,-0.108516,yG1
64,18,0.120098,yG1
64,19,0.194892,yG1
64,20,-0.518502,yG1
64,21,0.0612296,yG1
64,1,-0.370528,yG2
64,2,0.579275,yG2
64,3,-0.0212582,yG2
64,4,0.27084,yG2
64,5,-0.0257299,yG2
64,6,-0.285768,yG2
64,7,0.210508,yG2
64,8,0.278635,yG2
64,9,0.103209,yG2
64,10,0.0404131,yG2
64,11,-0.0159298,yG2
64,12,0.0740845,yG2
64,13,0.111627,yG2
64,14,-0.460693,yG2
64,15,0.165847,yG2
64,16,0.234695,yG2
64,17,-0.192005,yG2
64,18,-0.270254,yG2
64,19,0.199032,yG2
64,20,-0.189901,yG2
64,21,-0.487556,yG2
64,1,0.0313171,yG3
64,2,0.127513,yG3
64,3,0.163848,yG3
64,4,-0.0803079,yG3
64,5,0.667927,yG3
64,6,-0.00943146,yG3
64,7,0.210854,yG3
64,8,0.213626,yG3
64,9,-0.340675,yG3
64,10,0.206656,yG3
64,11,-0.290714,yG3
64,12,-0.494317,yG3
64,13,0.112774,yG3
64,14,0.433702,yG3
64,15,-0.184355,yG3
64,16,-0.491729,yG3
64,17,0.265602,yG3
64,18,0.315997,yG3
64,19,0.158413,yG3
64,20,-0.388856,yG3
64,21,-0.247976,yG3
64,1,-0.025028,yG4
64,2,0.425074,yG4
64,3,0.324783,yG4
64,4,-0.539614,yG4
64,5,0.129857,yG4
64,6,0.186114,yG4
64,7,0.200841,yG4
64,8,-0.0715344,yG4
64,9,0.0363254,yG4
64,10,-0.130277,yG4
64,11,-0.337443,yG4
64,12,0.376721,yG4
64,13,-0.211513,yG4
64,14,-0.151902,yG4
64,15,0.136965,yG4
64,16,-0.184969,yG4
64,17,-0.453342,yG4
64,18,-0.435849,yG4
64,19,-0.700903,yG4
64,20,0.047217,yG4
64,21,0.350553,yG4
64,1,-0.524775,yG5
64,2,-0.0202091,yG5
64,3,-0.776797,yG5
64,4,0.145617,yG5
64,5,0.0798055,yG5
64,6,0.280694,yG5
64,7,-0.336586,yG5
64,8,-0.375984,yG5
64,9,0.304975,yG5
64,10,0.120484,yG5
64,11,0.467577,yG5
64,12,0.0231771,yG5
64,13,0.0310177,yG5
64,14,-0.518539,yG5
64,15,-0.142096,yG5
64,16,0.314325,yG5
64,17,0.170095,yG5
64,18,-0.0330892,yG5
64,19,-0.169806,yG5
64,20,-0.0244729,yG5
64,21,0.140818,yG5
65,0,3.08847,yAB
65,7,3.819,yAB
65,21,4.08489,yAB
65,123,2.92689,yAB
65,180,1.91446,yAB
65,300,0.778715,yAB
65,1,0.788474,yG1
65,2,-0.154264,yG1
65,3,0.463061,yG1
65,4,-0.0251358,yG1
65,5,0.138659,yG1
65,6,0.347392,yG1
65,7,-0.0987354,yG1
65,8,0.215056,yG1
65,9,-0.298029,yG1
65,10,-0.0199102,yG1
65,11,-0.0220077,yG1
65,12,0.278319,yG1
65,13,-0.139599,yG1
65,14,-0.00810735,yG1
65,15,-0.300269,yG1
65,16,0.273744,yG1
65,17,0.443428,yG1
65,18,0.222422,yG1
65,19,0.412573,yG1
65,20,-0.551627,yG1
65,21,0.277777,yG1
65,1,-0.0626605,yG2
65,2,-0.0303624,yG2
65,3,-0.014868,yG2
65,4,-0.190947,yG2
65,5,-0.299737,yG2
65,6,0.57053,yG2
65,7,-0.204666,yG2
65,8,0.221547,yG2
65,9,0.135655,yG2
65,10,-0.125465,yG2
65,11,-0.0509036,yG2
65,12,-0.113382,yG2
65,13,-0.0175124,yG2
65,14,0.146551,yG2
65,15,0.284532,yG2
65,16,-0.273825,yG2
65,17,-0.1532,yG2
65,18,0.243545,yG2
65,19,-0.370952,yG2
65,20,0.0883876,yG2
65,21,0.179868,yG2
65,1,-0.653009,yG3
65,2,-0.251738,yG3
65,3,0.173542,yG3
65,4,0.557331,yG3
65,5,0.121849,yG3
65,6,0.118235,yG3
65,7,-0.0638134,yG3
65,8,-0.747745,yG3
65,9,0.97963,yG3
65,10,0.929684,yG3
65,11,0.0985379,yG3
65,12,-0.106872,yG3
65,13,-0.3417,yG3
65,14,-0.571328,yG3
65,15,-0.311314,yG3
65,16,0.257081,yG3
65,17,-0.602211,yG3
65,18,-0.0202647,yG3
65,19,0.0278406,yG3
65,20,-0.435096,yG3
65,21,0.1047,yG3
65,1,0.402961,yG4
65,2,-0.159279,yG4
65,3,0.196171,yG4
65,4,0.0312702,yG4
65,5,0.0377207,yG4
65,6,-0.142546,yG4
65,7,-0.155921,yG4
65,8,-0.026782,yG4
65,9,-0.0942945,yG4
65,10,0.0702511,yG4
65,11,0.323534,yG4
65,12,-0.360657,yG4
65,13,-0.148123,yG4
65,14,-0.049913,yG4
65,15,-0.114159,yG4
65,16,0.538079,yG4
65,17,0.126565,yG4
65,18,0.135309,yG4
65,19,0.619589,yG4
65,20,-0.143017,yG4
65,21,-0.69846,yG4
65,1,-0.265106,yG5
65,2,-0.0266658,yG5
65,3,0.490633,yG5
65,4,0.217573,yG5
65,5,-0.0440197,yG5
65,6,-0.385476,yG5
65,7,0.0191866,yG5
65,8,-0.0427954,yG5
65,9,-0.139203,yG5
65,10,-0.0448379,yG5
65,11,0.259657,yG5
65,12,-0.444238,yG5
65,13,-0.819468,yG5
65,14,-0.162628,yG5
65,15,0.452557,yG5
65,16,-0.432307,yG5
65,17,-0.16836,yG5
65,18,-0.128183,yG5
65,19,-0.00907904,yG5
65,20,-0.598832,yG5
65,21,0.0473098,yG5
66,0,3.02766,yAB
66,7,3.81803,yAB
66,21,3.76738,yAB
66,123,2.73298,yAB
66,180,2.1708,yAB
66,300,0.850096,yAB
66,1,1.01336,yG1
66,2,-0.302091,yG1
66,3,0.440513,yG1
66,4,-0.189426,yG1
66,5,0.28809,yG1
66,6,-0.279346,yG1
66,7,-0.0726568,yG1
66,8,-0.0634754,yG1
66,9,0.100096,yG1
66,10,0.234719,yG1
66,11,0.0389804,yG1
66,12,0.46482,yG1
66,13,-0.402349,yG1
66,14,-0.431822,yG1
66,15,-0.0920258,yG1
66,16,-0.0375849,yG1
66,17,0.359436,yG1
66,18,0.2327,yG1
66,19,-0.053709,yG1
66,20,-0.301965,yG1
66,21,0.270693,yG1
66,1,0.87154,yG2
66,2,0.391771,yG2
66,3,0.0773534,yG2
66,4,0.37779,yG2
66,5,0.280169,yG2
66,6,0.82321,yG2
66,7,0.375379,yG2
66,8,0.152612,yG2
66,9,0.41254,yG2
66,10,0.228004,yG2
66,11,-0.128389,yG2
66,12,-0.452356,yG2
66,13,-0.365043,yG2
66,14,0.403899,yG2
66,15,0.932758,yG2
66,16,0.401532,yG2
66,17,0.324578,yG2
66,18,0.138125,yG2
66,19,0.363001,yG2
66,20,-0.139869,yG2
66,21,-0.0665387,yG2
66,1,-0.237266,yG3
66,2,-0.297294,yG3
66,3,-0.0458267,yG3
66,4,0.112504,yG3
66,5,-0.313749,yG3
66,6,0.560701,yG3
66,7,0.202829,yG3
66,8,-0.339308,yG3
66,9,0.237006,yG3
66,10,0.200095,yG3
66,11,0.274417,yG3
66,12,0.105416,yG3
66,13,0.888232,yG3
66,14,0.220494,yG3
66,15,-1.00646,yG3
66,16,0.211076,yG3
66,17,-0.151956,yG3
66,18,0.719456,yG3
66,19,-0.187579,yG3
66,20,-0.361816,yG3
66,21,0.0575854,yG3
66,1,-0.102514,yG4
66,2,0.2951,yG4
66,3,0.597357,yG4
66,4,0.0112493,yG4
66,5,-0.0971343,yG4
66,6,-0.0664513,yG4
66,7,0.242852,yG4
66,8,-0.993599,yG4
66,9,0.46578,yG4
66,10,0.168454,yG4
66,11,0.122664,yG4
66,12,-0.249116,yG4
66,13,0.0630326,yG4
66,14,0.162621,yG4
66,15,-0.57437,yG4
66,16,0.134614,yG4
66,17,0.462375,yG4
66,18,0.164637,yG4
66,19,0.246651,yG4
66,20,-0.320205,yG4
66,21,0.1282,yG4
66,1,-0.0416387,yG5
66,2,0.303506,yG5
66,3,-0.178942,yG5
66,4,-0.637782,yG5
66,5,0.0314871,yG5
66,6,0.202009,yG5
66,7,-0.196724,yG5
66,8,0.140917,yG5
66,9,0.0962209,yG5
66,10,0.579967,yG5
66,11,0.331372,yG5
66,12,0.354308,yG5
66,13,-0.193693,yG5
66,14,0.495267,yG5
66,15,-0.377731,yG5
66,16,-0.273629,yG5
66,17,-0.0336133,yG5
66,18,-0.097579,yG5
66,19,-0.179558,yG5
66,20,-0.0725231,yG5
66,21,0.489857,yG5
67,0,2.97882,yAB
67,7,4.00766,yAB
67,21,3.99268,yAB
67,123,3.19202,yAB
67,180,2.70301,yAB
67,300,2.04148,yAB
67,1,0.335562,yG1
67,2,0.507912,yG1
67,3,0.0150828,yG1
67,4,0.110009,yG1
67,5,0.5017,yG1
67,6,0.133119,yG1
67,7,0.381567,yG1
67,8,-0.185323,yG1
67,9,0.139707,yG1
67,10,0.273131,yG1
67,11,-0.0148464,yG1
67,12,0.101691,yG1
67,13,0.0242084,yG1
67,14,0.16475,yG1
67,15,-0.212411,yG1
67,16,0.331873,yG1
67,17,-0.199235,yG1
67,18,-0.155593,yG1
67,19,-0.338521,yG1
67,20,0.225669,yG1
67,21,-0.265492,yG1
67,1,-0.359684,yG2
67,2,0.460269,yG2
67,3,-0.230241,yG2
67,4,0.201912,yG2
67,5,0.217568,yG2
67,6,-0.363783,yG2
67,7,0.271679,yG2
67,8,0.0960977,yG2
67,9,-0.149057,yG2
67,10,-0.0342648,yG2
67,11,-0.0491306,yG2
67,12,0.271116,yG2
67,13,-0.0562602,yG2
67,14,-0.147152,yG2
67,15,-0.249602,yG2
67,16,0.573703,yG2
67,17,-0.0581169,yG2
67,18,0.191711,yG2
67,19,0.107025,yG2
67,20,-0.305536,yG2
67,21,-0.25181,yG2
67,1,-0.163006,yG3
67,2,-0.713702,yG3
67,3,0.0954315,yG3
67,4,-0.249091,yG3
67,5,0.733568,yG3
67,6,-0.0344917,yG3
67,7,0.323314,yG3
67,8,-0.0967379,yG3
67,9,-0.0623286,yG3
67,10,0.924672,yG3
67,11,0.158789,yG3
67,12,0.843,yG3
67,13,-0.0470319,yG3
67,14,0.0775796,yG3
67,15,0.265655,yG3
67,16,-0.0099407,yG3
67,17,0.272217,yG3
67,18,-0.814308,yG3
67,19,-0.0143377,yG3
67,20,0.177872,yG3
67,21,0.161061,yG3
67,1,-0.37879,yG4
67,2,-0.210627,yG4
67,3,0.224349,yG4
67,4,0.582436,yG4
67,5,-0.25853,yG4
67,6,0.112164,yG4
67,7,-0.287764,yG4
67,8,-0.669618,yG4
67,9,0.137447,yG4
67,10,0.0971775,yG4
67,11,0.714626,yG4
67,12,0.130512,yG4
67,13,0.290802,yG4
67,14,0.318143,yG4
67,15,-0.10228,yG4
67,16,-0.316033,yG4
67,17,-0.396771,yG4
67,18,-0.0595466,yG4
67,19,-0.0785111,yG4
67,20,0.786241,yG4
67,21,0.341829,yG4
67,1,0.453831,yG5
67,2,-0.629357,yG5
67,3,0.381165,yG5
67,4,0.238196,yG5
67,5,0.656268,yG5
67,6,0.278755,yG5
67,7,0.441879,yG5
67,8,0.180935,yG5
67,9,0.142415,yG5
67,10,0.0112691,yG5
67,11,-0.109539,yG5
67,12,-0.173096,yG5
67,13,-0.114633,yG5
67,14,-0.276936,yG5
67,15,-0.0761802,yG5
67,16,-0.177637,yG5
67,17,-0.551121,yG5
67,18,0.424831,yG5
67,19,0.388221,yG5
67,20,0.28801,yG5
67,21,0.0670683,yG5
68,0,3.09735,yAB
68,7,3.87654,yAB
68,21,3.91686,yAB
68,123,2.99549,yAB
68,180,2.3354,yAB
68,300,1.22878,yAB
68,1,0.4952,yG1
68,2,0.106377,yG1
68,3,0.619728,yG1
68,4,0.233203,yG1
68,5,0.218249,yG1
68,6,0.445223,yG1
68,7,-0.439176,yG1
68,8,0.6609,yG1
68,9,-0.051429,yG1
68,10,-0.224684,yG1
68,11,-0.28912,yG1
68,12,-0.174105,yG1
68,13,-0.0273854,yG1
68,14,0.15538,yG1
68,15,0.229055,yG1
68,16,0.318388,yG1
68,17,-0.0864925,yG1
68,18,-0.108928,yG1
68,19,-0.0257249,yG1
68,20,0.0198436,yG1
68,21,0.338607,yG1
68,1,-0.214918,yG2
68,2,-0.544073,yG2
68,3,-0.0160489,yG2
68,4,-0.224527,yG2
68,5,-0.456494,yG2
68,6,0.0720819,yG2
68,7,0.425789,yG2
68,8,0.408392,yG2
68,9,-0.162118,yG2
68,10,0.121757,yG2
68,11,0.0654498,yG2
